2026-03-21 16:36:59 | INFO     | src.models.loader | Flash Attention 2 detected (v2.8.3)
2026-03-21 16:37:00 | INFO     | src.models.loader | Loading model: mbert (bert-base-multilingual-cased) in float16
2026-03-21 16:37:02 | INFO     | src.models.loader |   ✓ Loaded mbert: 177,974,523 parameters
2026-03-21 16:37:02 | INFO     | src.models.loader |   ✓ LoRA checkpoint loaded from /root/Hysteresis_Bias/results/phase1_injection/mbert/en/seed42/final_biased
2026-03-21 16:37:58 | INFO     | src.models.loader | Loading model: mbert (bert-base-multilingual-cased) in float16
2026-03-21 16:38:00 | INFO     | src.models.loader |   ✓ Loaded mbert: 177,974,523 parameters
2026-03-21 16:38:00 | INFO     | src.models.loader |   ✓ LoRA checkpoint loaded from /root/Hysteresis_Bias/results/phase1_injection/mbert/en/seed123/final_biased
2026-03-21 16:40:35 | INFO     | src.models.loader | Loading model: mbert (bert-base-multilingual-cased) in float16
2026-03-21 16:40:36 | INFO     | src.models.loader |   ✓ Loaded mbert: 177,974,523 parameters
2026-03-21 16:40:37 | INFO     | src.models.loader |   ✓ LoRA checkpoint loaded from /root/Hysteresis_Bias/results/phase1_injection/mbert/en/seed456/final_biased
